CommentId,commentText,language,user_index,post_index,report_count_comment,report_count_post,like_count_comment,like_count_post,label,commentCleaned,translated_value
193322,na bhai to write qualities,Bengali,15190,847853,0,15,0.0,854.0,0.0,na bhai to write qualities,na bhai to write qualities
193326,chele der ke lagbe na to,Bengali,38384,324027,0,0,1.0,125.0,0.0,chele der ke lagbe na to,Who does not take the boy
193328,amni to boro boro aicha to ar lakba na to oi ra kom korchis kano,Bengali,22941,263755,0,0,0.0,758.0,1.0,amni to boro boro aicha to ar lakba na to oi ra kom korchis kano,"There is no big Ho and Luby, then why are you doing less"
193329,premdevi1908 ,Bengali,2101,852312,0,0,0.0,27.0,0.0,premdevi,Love
193330,sksaheb731886 good morning ,Bengali,13508,397996,0,0,0.0,99.0,0.0,sksaheb good morning,sksaheb good morning
193331,dreamless madhu ami,Bengali,4688,661035,0,2,1.0,253.0,0.0,dreamless madhu ami,Dematerialese honey I
193332,b bokachoda,Bengali,15529,664219,0,0,0.0,150.0,1.0,b bokachoda,BOKACHODA
193333,dasmahapatrautpal09 thank you so much  dear friend,Bengali,13508,772296,0,0,1.0,49.0,0.0,dasmahapatrautpal thank you so much dear friend,dasmahapatra utpal thank you so much dear friend
193334,i love you i love you i love you i love you i love,Bengali,25441,682816,0,0,1.0,40.0,0.0,i love you i love you i love you i love you i love,i love you i love you i love you i love you i love
193335,krishnendu_puja_1438 bappan,Bengali,25322,732792,0,0,2.0,321.0,0.0,krishnendupuja bappan,krishnendupuja bappan
193336,mang chat bo tmr ektu,Bengali,19353,272920,0,0,0.0,32.0,0.0,mang chat bo tmr ektu,Little chat
193337,osm lagcha tumak didi ,Bengali,10200,492311,0,1,0.0,298.0,0.0,osm lagcha tumak didi,Your sister
193338,thtt madar cot,Bengali,22155,697024,0,0,1.0,166.0,0.0,thtt madar cot,thtt madar cot
193340,love you bunu sei,Bengali,3534,807403,0,0,0.0,51.0,0.0,love you bunu sei,Love You Sei
193341,nice video ,Bengali,16342,127634,0,0,1.0,29.0,0.0,nice video,nice video
193342,wow super super video ji ,Bengali,23115,762842,0,0,1.0,55.0,0.0,wow super super video ji,Wow Super Super Video Ji
193344,aur dada anyway rahul,Bengali,29532,326607,0,0,0.0,27.0,0.0,aur dada anyway rahul,And grandfather Anne Rahul
193345,congratultion ,Bengali,14616,311993,0,0,1.0,39.0,0.0,congratultion,congratulation
193346,yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,Bengali,17341,847853,0,15,1.0,854.0,0.0,yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes
193349,beautiful ,Bengali,318,855106,0,2,0.0,1539.0,0.0,beautiful,beautiful
193350,bikachoda ami jani tue sala kkr ar fan,Bengali,26226,202346,0,5,0.0,38.0,1.0,bikachoda ami jani tue sala kkr ar fan,Bokacoda I know you are the fan of Shaul Kark
193351,very sweet dream,Bengali,37303,445609,0,0,1.0,31.0,0.0,very sweet dream,very sweet dream
193352,rabikul8835 hello ,Bengali,13508,234244,0,0,0.0,63.0,0.0,rabikul hello,rabikul hello
193354, arnadip (nimai)sahoo  sorry vai2 na hasa parlm na,Bengali,2803,353948,0,0,2.0,30.0,0.0,arnadip nimaisahoo sorry vai na hasa parlm na,Sarandeep Nimasahu Sori Yi Hansa Parlam Na
193355,happybirthday to you,Bengali,38284,367451,0,1,1.0,385.0,0.0,happybirthday to you,happy birthday to you
193357,sundar hai,Bengali,31722,173660,0,4,0.0,1406.0,0.0,sundar hai,beautiful
193361,my new video share kardi sister ,Bengali,29813,88532,0,0,0.0,30.0,0.0,my new video share kardi sister,my new video share kardi sister
193362,very beautiful so sweet ,Bengali,12691,688843,0,0,0.0,47.0,0.0,very beautiful so sweet,very beautiful so sweet
193364,tq so much ,Bengali,23115,678587,0,0,0.0,47.0,0.0,tq so much,tq so much
193366," ""449581437 walaikum assalam  alhamdulillah ami valoo achi good night shuya achi """,Bengali,13508,992054,0,0,1.0,47.0,0.0,walaikum assalam alhamdulillah ami valoo achi good night shuya achi,Wallikum Assalam Alhamdulillah I'm fine I'm fine
193367,very very nice ,Bengali,3538,234562,0,0,0.0,66.0,0.0,very very nice,very very nice
193368,jhata ta tor  nijer jomi te vore ne sali,Bengali,19046,1045955,0,0,0.0,41.0,1.0,jhata ta tor nijer jomi te vore ne sali,Shiver Do not fill your land in your own land
193369,xxxxxxxxxxxxxddxxxx,Bengali,3840,309833,0,2,0.0,435.0,1.0,xxxxxxxxxxxxxddxxxx,xxxxxxxxxxxxxddxxxx
193370,ooooooppp hi all the best,Bengali,30505,663548,0,1,0.0,95.0,0.0,ooooooppp hi all the best,ooooooppp hi all the best
193371," ""rh923614 hmm        and same to you """,Bengali,13508,593531,0,0,0.0,54.0,0.0,rh hmm and same to you,rh hmm and same to you
193374,eto valo jama abr tomar sojjo hobe to,Bengali,33852,306018,0,0,4.0,123.0,0.0,eto valo jama abr tomar sojjo hobe to,So good shirt will be with you again
193381,oh ai kharab video golar madha basi comment pai kinto amadar video gola kata sondar hoi tabo alta comment pai na,Bengali,30335,921980,0,2,3.0,859.0,0.0,oh ai kharab video golar madha basi comment pai kinto amadar video gola kata sondar hoi tabo alta comment pai na,O: This Kharab video is a Basi Comment in the voice but we do not get Alta Comment
193383,aaa121 matherchood,Bengali,19010,607312,0,0,0.0,148.0,1.0,aaa matherchood,aaa matherchood
193384,ailskasfar60 ,Bengali,13508,810185,0,0,0.0,160.0,0.0,ailskasfar,ailskasfar
193385," ""akhane  toh bola hoi ni  j  meye ra  meyeder niye  thakbe  chele ra  chele niye thakbebola hoyeche  jiju  and  boudi  toh  hijra kotha theke alo  vai """,Bengali,7363,355635,0,0,0.0,172.0,1.0,akhane toh bola hoi ni j meye ra meyeder niye thakbe chele ra chele niye thakbebola hoyeche jiju and boudi toh hijra kotha theke alo vai,"Here it was not called that the girl will be with the boy, Jizu and Buddhidi, son of Jizu and Buddhidi, son of the boy,"
193387,hello bone apna sudhu kotha ke,Bengali,14737,22143,0,1,0.0,93.0,0.0,hello bone apna sudhu kotha ke,Hello sow only one who talks
193388,it's.... okay siso,Bengali,13010,393126,0,0,2.0,27.0,0.0,its okay siso,its okay siso
193390,madar chod maghie lojja nay,Bengali,3289,193488,0,0,0.0,183.0,1.0,madar chod maghie lojja nay,Mother Choda Magia is not shame
193391,nicedada,Bengali,511,847853,0,15,0.0,854.0,0.0,nicedada,nicedada
193392,jiminaaa ,Bengali,14616,882456,0,0,1.0,42.0,0.0,jiminaaa,jiminea
193393,ok sorry muja maaf kar do,Bengali,36177,518852,0,0,1.0,53.0,0.0,ok sorry muja maaf kar do,ok sorry muja sorry kar do
193394,tome amer fraent hove,Bengali,31160,438434,0,0,1.0,54.0,0.0,tome amer fraent hove,tome amer fraent hove
193396,chi randi khenar meye der tekeo kharap ara chi,Bengali,34447,500949,0,2,0.0,675.0,1.0,chi randi khenar meye der tekeo kharap ara chi,Bad as a daughter of Chi Randi Khan
193398,tor ki akhono bai uthchhenaki chodha bar,Bengali,6409,921980,0,2,0.0,859.0,1.0,tor ki akhono bai uthchhenaki chodha bar,Do you still ridicule
193399,   beta tumi chor na ki blo char chare sathe meylie valo valo sathe meylie,Bengali,26632,69515,0,0,0.0,76.0,1.0,beta tumi chor na ki blo char chare sathe meylie valo valo sathe meylie,Beta you do not say what a thief is feminine good with feminine with four sides
193400,jdi time pao amar sms ans ta dio,Bengali,34662,958951,0,0,0.0,46.0,0.0,jdi time pao amar sms ans ta dio,jdi time pao amar sms years old ta dio
193401,xxx.  ,Bengali,3265,791972,0,0,0.0,752.0,1.0,xxx,xxx
193402,kamon acho didi  ?ar ki kor6o ?,Bengali,12132,733455,0,0,1.0,88.0,0.0,kamon acho didi ar ki koro,How are you doing Didi
193403,"nice nice nice nice video didi,",Bengali,31946,225688,0,0,0.0,84.0,0.0,nice nice nice nice video didi,nice nice nice nice video didi
193404,amra to 6ilam kno korla ata,Bengali,36093,543014,0,1,0.0,118.0,0.0,amra to ilam kno korla ata,"If we do this, then it is"
193405,so cute baby ,Bengali,21297,237114,0,0,1.0,110.0,0.0,so cute baby,so cute baby
193406,my new video share kardi ,Bengali,29813,385970,0,0,1.0,54.0,0.0,my new video share kardi,my new video share kardi
193407," ""suchitra7225 good morning  bunu ami valoo achitumi kamon acho?""",Bengali,13508,280907,0,0,1.0,52.0,0.0,suchitra good morning bunu ami valoo achitumi kamon acho,Suchitra Good Morning Best I'm a good idea
193408," ""moj ta  jeno kemon 1ta hoye giyeche karor snge r dekha jay na sala r......y  m......i""",Bengali,29770,880756,0,0,0.0,90.0,1.0,moj ta jeno kemon ta hoye giyeche karor snge r dekha jay na sala ry mi,It is fun that it is not seen with someone who is not seen with royal
193409,randi  dudh dikhane ke  ne ki  sokh hai tu open le dikhao,Bengali,1657,536990,0,0,0.0,132.0,1.0,randi dudh dikhane ke ne ki sokh hai tu open le dikhao,Randi Milk Show Show Show You Open
193410,sarkarisha169 tay,Bengali,38106,472166,0,0,0.0,85.0,0.0,sarkarisha tay,In government
193411,wonderful performance nice video super,Bengali,27833,978901,0,0,1.0,118.0,0.0,wonderful performance nice video super,wonderful performance nice video super
193413,hi,Bengali,24481,60219,0,13,0.0,1071.0,0.0,hi,hi
193414,i love you too ,Bengali,26390,331012,0,1,1.0,45.0,0.0,i love you too,i love you too
193417,91334059111 thanks,Bengali,28943,507501,0,1,3.0,311.0,0.0,thanks,thanks
193418,nice love you ma,Bengali,30534,910104,0,1,2.0,47.0,0.0,nice love you ma,nice love you ma
193419,tu gane,Bengali,11891,488036,0,0,0.0,47.0,0.0,tu gane,Your Gane.
193421,oh bro tumi ja bolo na mon chuye jai ,Bengali,24593,657126,0,0,0.0,74.0,0.0,oh bro tumi ja bolo na mon chuye jai,O:: bro don't tell you what you say
193422,tor ato vak dekhiyea love nei direct khule de,Bengali,18981,900414,0,1,0.0,32.0,1.0,tor ato vak dekhiyea love nei direct khule de,"You do not have to look at so much, open the direct"
193424,tor nambar ta da to,Bengali,6787,863975,0,0,2.0,139.0,0.0,tor nambar ta da to,Tor Nambar's to
193425,koi number to buddhe 24 pata hona sona,Bengali,9897,229615,0,0,0.0,120.0,0.0,koi number to buddhe pata hona sona,Gold to know a number
193426,36188002401 please follow me,Bengali,32861,894266,0,1,0.0,372.0,0.0,please follow me,please follow me
193427,ekdom thik,Bengali,39358,1074570,0,1,0.0,60.0,0.0,ekdom thik,Just right
193429,bige boobs,Bengali,13446,267671,0,1,0.0,610.0,1.0,bige boobs,big boobs
193430,chor diya aur baat mein pata chala maa papa ne sahi kiya..aur abhi main married hu and main apne life mein bahut happy hu.. thank you so much my mom and dad..,Bengali,18950,1018236,0,0,3.0,43.0,0.0,chor diya aur baat mein pata chala maa papa ne sahi kiyaaur abhi main married hu and main apne life mein bahut happy hu thank you so much my mom and dad,Thief gave the thief and came to know that mother Papa correctly and I am a Marriage and I am very happy in my life.
193432,jano ki tumi,Bengali,24819,918849,0,1,1.0,53.0,0.0,jano ki tumi,Do you know what you
193433,sumit sen but ata tmc chamcha sob chor,Bengali,39514,269462,0,2,0.0,159.0,1.0,sumit sen but ata tmc chamcha sob chor,Sumit Sen Booti At
193434,bf  film kor,Bengali,38669,561989,0,0,0.0,44.0,1.0,bf film kor,bf movie age
193435,so nice video apu,Bengali,20082,482418,0,0,1.0,39.0,0.0,so nice video apu,Connect Nice Video Apple
193436,1996 sal,Bengali,8898,78531,0,0,1.0,574.0,0.0,sal,shall
193437,betichod sala ,Bengali,20400,216412,0,2,0.0,1427.0,1.0,betichod sala,Daughter-in-law
193438,tomra bal fair,Bengali,28591,183843,0,1,0.0,60.0,0.0,tomra bal fair,Woe to Fire
193440,boudi 150,Bengali,38164,74700,0,0,1.0,53.0,0.0,boudi,Buddhi
193441,ha di maa love you maa,Bengali,5474,576437,0,1,0.0,44.0,0.0,ha di maa love you maa,ha by Maa Love You Maa
193443,a aur thora dekha de,Bengali,68,304159,0,0,0.0,211.0,0.0,a aur thora dekha de,Give a little bit
193444,4602603165  launch hoy gacha,Bengali,30888,947102,0,0,0.0,54.0,0.0,launch hoy gacha,Launch Today Gacha
193445,call kore6e to sudip ba onno karo sathe kotha bolle amar mora mukh dekhbe sotthi akdin thik hobe,Bengali,40055,448466,0,0,0.0,71.0,0.0,call koree to sudip ba onno karo sathe kotha bolle amar mora mukh dekhbe sotthi akdin thik hobe,"If you talk to Sudip or someone else, I will see my dead face beyond one day"
193447,oo.  tai,Bengali,35401,391423,0,0,0.0,52.0,0.0,oo tai,oo or
193448,ta my dr ,Bengali,23115,678587,0,0,0.0,47.0,0.0,ta my dr,TA MY DR
193449,bol 6e ke kor bare giea kor madar cod,Bengali,33428,879839,0,1,0.0,31.0,1.0,bol e ke kor bare giea kor madar cod,Gia Core Mather Cod
193450,ie chinki ie minki,Bengali,1574,1040721,0,0,1.0,87.0,0.0,ie chinki ie minki,House unusual
193453,wow didi so sweet,Bengali,21729,133278,0,2,0.0,445.0,0.0,wow didi so sweet,wow didi so sweet
193455,4623575205 ekta meye ke eto sundar vabe tarif korar jonno onk onk onk thanks,Bengali,6695,733455,0,0,2.0,88.0,0.0,ekta meye ke eto sundar vabe tarif korar jonno onk onk onk thanks,A girl who is so much more Thanks to appreciate so beautifully
193456,avijit mandi bokachoda gudmaranir beta super deyoa hocche,Bengali,33899,512534,0,0,0.0,422.0,1.0,avijit mandi bokachoda gudmaranir beta super deyoa hocche,Abhijit Mandi Bokacoda Gudmanani Beta Super is being given
193457,avirtck dada vary nice,Bengali,33708,624549,0,0,4.0,78.0,0.0,avirtck dada vary nice,avirtck dada vary nice
193458,dtdddr,Bengali,38819,885914,0,0,0.0,35.0,0.0,dtdddr,dtdddr
193459,ei number a call korba 7586810869,Bengali,38013,316839,0,20,0.0,420.0,0.0,ei number a call korba,I'll call at this number
193461,ai khanki tor lojja nei,Bengali,16098,1025249,0,1,0.0,75.0,1.0,ai khanki tor lojja nei,This is not a shame of this khanki
193462,i love you di ,Bengali,39862,83254,0,0,1.0,39.0,0.0,i love you di,i love you at
193463,pura ta dakhou,Bengali,3147,653625,0,2,0.0,252.0,1.0,pura ta dakhou,Previous and other K method
193466,gud mar ta divi,Bengali,25367,1080445,0,2,0.0,899.0,1.0,gud mar ta divi,Good Marin
193467,main amrita nahi hu,Bengali,14616,922804,0,0,3.0,69.0,0.0,main amrita nahi hu,I'm not Amrita
193469,love you miss 8101468480,Bengali,11844,1031706,0,0,2.0,74.0,0.0,love you miss,love you miss
193471,ashahar316        ,Bengali,13508,888025,0,2,0.0,114.0,0.0,ashahar,forience
193472,hi,Bengali,12912,607828,0,0,0.0,98.0,0.0,hi,hi
193473,mamalla,Bengali,25865,799156,0,0,1.0,51.0,0.0,mamalla,mamalla
193475,you fucking beach ,Bengali,13008,411498,0,0,0.0,157.0,1.0,you fucking beach,you fucking beach
193478,didi please kotha bolo,Bengali,23418,243924,0,0,1.0,60.0,0.0,didi please kotha bolo,Didi please talk!
193479,randi,Bengali,32681,857365,0,2,0.0,1103.0,1.0,randi,Randi.
193480,cholbana oyrokom bou,Bengali,17265,316839,0,20,0.0,420.0,0.0,cholbana oyrokom bou,Two dogs
193481,nice,Bengali,14785,633303,0,1,1.0,245.0,0.0,nice,nice
193482,"sajal6545 sorry number dite parbo na ,,,...",Bengali,35938,401654,0,1,3.0,257.0,0.0,sajal sorry number dite parbo na,Can not give Sajul Sorry Number
193483,super cute ,Bengali,2213,680179,0,0,0.0,53.0,0.0,super cute,super cute
193486,very good night beautiful ,Bengali,12691,950907,0,0,1.0,99.0,0.0,very good night beautiful,very good night beautiful
193487,eta abar kon dhoroner khanki re baba,Bengali,36483,251671,0,2,0.0,371.0,1.0,eta abar kon dhoroner khanki re baba,Eota again any kind of Khaki Ray parents
193490,tahole santiram  roy ke please friend bolo,Bengali,30888,947102,0,0,0.0,54.0,0.0,tahole santiram roy ke please friend bolo,Then Shantim Roy Who Pls Friend Bowl
193491,last a ki gan ta vula gacho,Bengali,6604,855106,0,2,2.0,1539.0,0.0,last a ki gan ta vula gacho,Last A. Forgot the song
193492,very very nice ,Bengali,2213,828607,0,0,1.0,37.0,0.0,very very nice,very very nice
193493,faltu video,Bengali,11910,929570,0,0,1.0,29.0,0.0,faltu video,faltu video
193496,"adr to public press a kupiya marfala ucit jara nari dar dakhe ma bon vabte pare na tadei ai somj ha bashr kono odikr nai ,,adr mithu dondo dauya ucit",Bengali,26769,722124,0,1,0.0,388.0,1.0,adr to public press a kupiya marfala ucit jara nari dar dakhe ma bon vabte pare na tadei ai somj ha bashr kono odikr nai adr mithu dondo dauya ucit,"As a public press, the public press should be beaten by the women who can not think of a mother sister, their society should not be given any other side of Bash"
193497,chudi chudi khanki magi,Bengali,18029,334486,0,1,0.0,137.0,1.0,chudi chudi khanki magi,Chuidi Chuidi Magi
193498," ""khule de na sala... bal.. nirlojjo....""",Bengali,17832,1079052,0,0,0.0,177.0,1.0,khule de na sala bal nirlojjo,Do not open Shalla Bal shameless
193501,tahole dud gulo boro holo ki kore,Bengali,21112,419629,0,21,0.0,283.0,1.0,tahole dud gulo boro holo ki kore,What if the milk is bigger
193506,tumhara dudh bahut acchi hai tumhara to dur bahut acche isliye to tumhara gand bhi bahut achcha hoga tumhara,Bengali,19125,857365,0,2,0.0,1103.0,1.0,tumhara dudh bahut acchi hai tumhara to dur bahut acche isliye to tumhara gand bhi bahut achcha hoga tumhara,"Your milk is very good, so far, so your gand will be very good too."
193507,xxx korbo tomar satha,Bengali,13199,64502,0,0,0.0,62.0,1.0,xxx korbo tomar satha,Caoxox will be with you
193508,30739358901 falto mohila chol fot ,Bengali,14608,921980,0,2,1.0,859.0,0.0,falto mohila chol fot,As a result female floats
193509,hum ko,Bengali,39112,316839,0,20,0.0,420.0,0.0,hum ko,We
193511,99442004901 navi,Bengali,2862,921980,0,2,2.0,859.0,0.0,navi,ships
193523,rendi no1,Bengali,14971,370653,0,5,0.0,808.0,1.0,rendi no,make no
193524,sir thanks apnader jonno amra beche a6i deser modda,Bengali,8793,781558,0,0,2.0,107.0,0.0,sir thanks apnader jonno amra beche ai deser modda,Sir Thangs for you we are in the life of the country
193525," ""   mpu   rh lv okkkkkk""",Bengali,6968,732399,0,0,0.0,44.0,0.0,mpu rh lv okkkkkk,ENG RULL PLEASE
193526,na kihu bolo ni kintu tar age ami sorry bole raklam ,Bengali,12132,947221,0,0,1.0,77.0,0.0,na kihu bolo ni kintu tar age ami sorry bole raklam,"No Khu did not say, but before that I said Sorry"
193528,thik bolecho tomra arbachale koi,Bengali,33219,391423,0,0,0.0,52.0,0.0,thik bolecho tomra arbachale koi,"Right, you're in Orbital Coo"
193529,mere nisa    .....  batameez dil serial  bekarar hai dilo ki dastan,Bengali,16536,767261,0,0,1.0,29.0,0.0,mere nisa batameez dil serial bekarar hai dilo ki dastan,My nisa is the heart serial betrayal
193530,aapka video send kar rahi hai new video sar,Bengali,29813,53227,0,0,1.0,38.0,0.0,aapka video send kar rahi hai new video sar,New Video Summary Send Your Video
193531,chele der ke  jadi valo lage na tobe tomader ke chodbe ke tomar baba,Bengali,37860,253053,0,1,0.0,139.0,1.0,chele der ke jadi valo lage na tobe tomader ke chodbe ke tomar baba,"If you do not like the boy, then who is your father"
193535,.hi,Bengali,38056,419629,0,21,1.0,283.0,0.0,hi,hi
193537,more ja,Bengali,10268,126919,0,0,0.0,88.0,1.0,more ja,More Ja.
193538,anup8136 please follow me,Bengali,32861,894266,0,1,0.0,372.0,0.0,anup please follow me,anup please follow me
193539,app ko vi aisi  dudu banani hai kiya ,Bengali,24532,625843,0,0,0.0,65.0,1.0,app ko vi aisi dudu banani hai kiya,App has made such a dudu
193541,   drkar,Bengali,19601,531891,0,0,0.0,310.0,1.0,drkar,fear
193543,right,Bengali,20624,896064,0,1,0.0,87.0,0.0,right,right
193544,amar number 8582828678,Bengali,1133,668288,0,6,0.0,120.0,0.0,amar number,My number
193545,bokachoda.....sob vul bolechhis,Bengali,9294,870737,0,0,0.0,82.0,1.0,bokachodasob vul bolechhis,Bokachodas said wrong
193546,chai go sottie,Bengali,38608,316839,0,20,0.0,420.0,0.0,chai go sottie,Soccpo picture
193547,chenal magi dud dakhachis tor gud kukurao marba na,Bengali,34694,791972,0,0,0.0,752.0,1.0,chenal magi dud dakhachis tor gud kukurao marba na,"Shrews Maggi, you will not kill your cunt dog"
193548,chi,Bengali,12487,510503,0,1,0.0,249.0,1.0,chi,spend
193551,amar rakhdi,Bengali,1002,316839,0,20,0.0,420.0,0.0,amar rakhdi,Immortal
193553,randy bole,Bengali,17926,913020,0,0,0.0,36.0,1.0,randy bole,randy bole
193554,mostafa665440        ,Bengali,13508,464051,0,0,1.0,139.0,0.0,mostafa,Moustafa
193555,skajijul3745 ,Bengali,39470,53167,0,1,1.0,567.0,0.0,skajijul,Skijazul
193556,71565561701 ki kore chinlam tomake ami ??..,Bengali,35938,463322,0,0,1.0,41.0,0.0,ki kore chinlam tomake ami,How did I know you
193557,hm ,Bengali,1891,273922,0,0,2.0,134.0,0.0,hm,Hm.
193558,madar cud girl,Bengali,6119,40494,0,0,0.0,52.0,1.0,madar cud girl,madar cud girl
193560,kya boudi tumhara boobs dikhai nahin de raha hai... ek bar tumhara boobs dekha ke dance karo,Bengali,4501,86470,0,1,0.0,71.0,1.0,kya boudi tumhara boobs dikhai nahin de raha hai ek bar tumhara boobs dekha ke dance karo,Do not you see your boobs?
193561,pagli kothy chilis..atodin pagla garoda,Bengali,8605,270082,0,0,0.0,51.0,1.0,pagli kothy chilisatodin pagla garoda,Paglie Where is the chilly day Garad
193562,38802466011 tahola koro biya kora borar songs koro na bara,Bengali,11785,943069,0,4,0.0,373.0,1.0,tahola koro biya kora borar songs koro na bara,Toma Koro Biya Kora Borar Songs Koro Na Bar
193563,hiiok,Bengali,32827,403741,0,0,2.0,34.0,0.0,hiiok,Hiiok
193564,i love you ,Bengali,22533,992054,0,0,0.0,47.0,0.0,i love you,i love you
193565,ore pagli tor pagla koi,Bengali,25805,352304,0,0,0.0,35.0,0.0,ore pagli tor pagla koi,Ore Pagli Tor Pagla
193566,super hoyacha ,Bengali,29014,53167,0,1,4.0,567.0,0.0,super hoyacha,Super Hoyacha
193568,are bal chodna bal chidiya,Bengali,21743,251671,0,2,0.0,371.0,1.0,are bal chodna bal chidiya,Hey force lease force bird
193570,ai didi k niye bari aslam pls tumi kotha bol6ile ki6u khon age on 6ile,Bengali,40055,448466,0,0,1.0,71.0,0.0,ai didi k niye bari aslam pls tumi kotha bolile kiu khon age on ile,"Come home with this sister, please, you talk about the queue and yell"
193571," ""95825603601 please subscribehttps://youtube.com/channel/ucinsszp-i2yptfdrxv021yg""",Bengali,7123,855106,0,2,0.0,1539.0,0.0,please subscribeiyptfdrxvyg,please subscribeiyptfdrxvyg
193572,rad kato...10000,Bengali,13771,558746,0,0,0.0,367.0,1.0,rad kato,Rad as
193573,royd93122 ,Bengali,13010,659171,0,1,1.0,44.0,0.0,royd,royd
193574,"ss10468662501
193575,",Bengali,12856,571985,0,0,0.0,62.0,0.0,ss,ss
193576,8348758837 call mi,Bengali,12083,319428,0,0,0.0,37.0,0.0,call mi,call me
193577,good night sister my new video share kardi ,Bengali,29813,385733,0,0,1.0,637.0,0.0,good night sister my new video share kardi,good night sister my new video share kardi
193580,s nobar dwa,Bengali,11695,316839,0,20,0.0,420.0,0.0,s nobar dwa,Nobar Din
193581,5 no,Bengali,15686,934490,0,0,0.0,33.0,0.0,no,no
193582,92036531211 bara kothai ki bolta hoi sata janis na na sikaini,Bengali,15544,243924,0,0,0.0,60.0,0.0,bara kothai ki bolta hoi sata janis na na sikaini,Do not know what to say is not known?
193583,khanki girir akta limited ache lojja nai,Bengali,20340,369590,0,6,0.0,3977.0,1.0,khanki girir akta limited ache lojja nai,"There is a limited to Khanki Giri, there is no shame"
193584,sali. ghar. k. andar. chuchi dikla. rahi  hai. bahar. dikhla. kitna  kuta  pelne. lagega  aur  ye. sale mouj. wale. v,Bengali,21138,778506,0,0,0.0,42.0,1.0,sali ghar k andar chuchi dikla rahi hai bahar dikhla kitna kuta pelne lagega aur ye sale mouj wale v,"Dicky is dicking inside the house, how much dog will be able to get it and these cells"
193585,54777201111 hi,Bengali,723,331255,0,1,0.0,77.0,0.0,hi,hi
193587,o my got,Bengali,2152,934490,0,0,0.0,33.0,0.0,o my got,o my god
193589,khub sundar lag6a ata din pora tumaka,Bengali,30609,506703,0,1,0.0,756.0,0.0,khub sundar laga ata din pora tumaka,It takes very nice it's day you
193590,so funny,Bengali,30656,927946,0,0,1.0,147.0,0.0,so funny,so funny
193591,so kut 8927133431,Bengali,26024,372090,0,0,1.0,32.0,0.0,so kut,Sleeping
193595,"aii randy toder moti meteder jonno sob meyeder kotha sunte hoi bujhlii,,,,, r aii rokom meyeder k like k dai????",Bengali,14624,706973,0,13,0.0,6727.0,1.0,aii randy toder moti meteder jonno sob meyeder kotha sunte hoi bujhlii r aii rokom meyeder k like k dai,"This is how to listen to all the girls for girls like this Randi,"
193597,raihan8472 ,Bengali,13508,280907,0,0,0.0,52.0,0.0,raihan,Raihan
193598, panty     ,Bengali,38493,926315,0,0,0.0,77.0,1.0,panty,panty
193600,bokachoda tui jani chelera amon boka choda tor bon ache to bol,Bengali,16291,308507,0,0,0.0,43.0,1.0,bokachoda tui jani chelera amon boka choda tor bon ache to bol,"Bokacoda you know that the boys are such a fool, you have sister"
193601,hi very nice didi call me 8391888042,Bengali,28724,492409,0,0,1.0,468.0,0.0,hi very nice didi call me,hi very nice didi call me
193604,e to fulfill mayer sathe rendi khanay sute jay dubela,Bengali,29748,791972,0,0,0.0,752.0,1.0,e to fulfill mayer sathe rendi khanay sute jay dubela,This goes to bed in Rendy Khan with a Phulafil mother
193605,sob pagla,Bengali,18951,904233,0,0,0.0,57.0,1.0,sob pagla,All mad
193606,pura khol lati nati na to dud bhi dikh jata,Bengali,23088,577961,0,0,0.0,46.0,1.0,pura khol lati nati na to dud bhi dikh jata,Neither do you see it
193607,aktu chudbe 9330780065,Bengali,15065,503998,0,0,0.0,37.0,1.0,aktu chudbe,A little cucumber
193608," ""chude bar kore6e magi chudi tabondho kor video kora""",Bengali,15551,746948,0,0,0.0,92.0,1.0,chude bar koree magi chudi tabondho kor video kora,Maggi Chuidi in the chuda
193609,eke dekhe mone hoche e bacha noi paka meye,Bengali,6740,298164,0,4,12.0,270.0,0.0,eke dekhe mone hoche e bacha noi paka meye,Looks like this Bacha Noi Ripe Girl
193611,app kitne beautifull ho fir bhi app asi gandi vedio kyu manate ho ik bar kurti aor flair phen ka to dekho,Bengali,39595,857365,0,2,0.0,1103.0,1.0,app kitne beautifull ho fir bhi app asi gandi vedio kyu manate ho ik bar kurti aor flair phen ka to dekho,"How many are you, why do you celebrate such a dirty and flair fan again?"
193613,vatar ki onno kay ke chude berai naki tumi aii rokom video korchi. ki bal hoi aii rokom video kore khub chulkani tomar ,Bengali,9284,1088262,0,0,0.0,115.0,1.0,vatar ki onno kay ke chude berai naki tumi aii rokom video korchi ki bal hoi aii rokom video kore khub chulkani tomar,"What is the dismissal of the other or what you're doing this video, what kind of video is like this video"
193619,rahamanisp h,Bengali,21625,509822,0,0,0.0,95.0,0.0,rahamanisp h,Rahnam
193622,k  ,Bengali,8972,715487,0,0,0.0,63.0,0.0,k,k
193623,like a white fairy,Bengali,9815,580763,0,6,1.0,297.0,0.0,like a white fairy,like a white fairy
193624,"wow,",Bengali,17332,158195,0,0,1.0,58.0,0.0,wow,wow
193625,atar nam ki,Bengali,27444,170302,0,0,5.0,38.0,0.0,atar nam ki,Named
